ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Example_ID
Hill_Mari-UT077,19,UT077,1,,,,
Hill_Mari-UT078,19,UT078,0,,,,
Hill_Mari-UT079,19,UT079,0,,,,
Hill_Mari-UT080,19,UT080,1,,,,
Hill_Mari-UT082,19,UT082,1,,,,
Hill_Mari-UT083,19,UT083,0,,,,
Hill_Mari-UT084,19,UT084,1,,,,
Hill_Mari-UT085,19,UT085,0,,,,
Hill_Mari-UT086,19,UT086,1,,,,
Hill_Mari-UT087,19,UT087,1,,,,
Hill_Mari-UT088,19,UT088,0,,,,
Hill_Mari-UT089,19,UT089,0,,,,
Hill_Mari-UT090,19,UT090,0,,,,
Hill_Mari-UT091,19,UT091,0,,,,
Hill_Mari-UT092,19,UT092,0,,,,
Hill_Mari-UT093,19,UT093,0,,,,
Hill_Mari-UT203,19,UT203,0,,,,
Hill_Mari-UT095,19,UT095,0,,,,
Hill_Mari-UT096,19,UT096,0,,,,
Hill_Mari-UT097,19,UT097,1,,,,
Hill_Mari-UT098,19,UT098,0,,,,
Hill_Mari-UT099,19,UT099,0,,,,
Hill_Mari-UT100,19,UT100,1,,,,
Hill_Mari-UT101,19,UT101,0,,,,
Hill_Mari-UT102,19,UT102,0,,,,
Hill_Mari-UT204,19,UT204,0,,,,
Hill_Mari-UT104,19,UT104,0,,,,
Hill_Mari-UT105,19,UT105,1,,,,
Hill_Mari-UT106,19,UT106,1,,,,
Hill_Mari-UT107,19,UT107,0,,,,
Hill_Mari-UT108,19,UT108,0,,,,
Hill_Mari-UT109,19,UT109,0,,,,
Hill_Mari-UT110,19,UT110,1,,,,
Hill_Mari-UT205,19,UT205,0,,,,
Hill_Mari-UT112,19,UT112,1,,,,
Hill_Mari-UT113,19,UT113,1,,,,
Hill_Mari-UT114,19,UT114,1,,,,
Hill_Mari-UT115,19,UT115,0,,,,
Hill_Mari-UT116,19,UT116,0,,,,
Hill_Mari-UT117,19,UT117,0,,,,
Hill_Mari-UT118,19,UT118,0,,,,
Hill_Mari-UT119,19,UT119,0,,,,
Hill_Mari-UT120,19,UT120,0,,,,
Hill_Mari-UT121,19,UT121,0,,,,
Hill_Mari-UT122,19,UT122,0,,,,
Hill_Mari-UT123,19,UT123,0,,,,
Hill_Mari-UT124,19,UT124,1,,,,
Hill_Mari-UT125,19,UT125,0,,,,
Hill_Mari-UT126,19,UT126,1,,,,
Hill_Mari-UT127,19,UT127,1,,,,
Hill_Mari-UT128,19,UT128,1,,,,
Hill_Mari-UT129,19,UT129,1,,,,
Hill_Mari-UT130,19,UT130,0,,,,
Hill_Mari-UT131,19,UT131,0,,,,
Hill_Mari-UT132,19,UT132,0,,,,
Hill_Mari-UT133,19,UT133,0,,,,
Hill_Mari-UT134,19,UT134,1,,,,
Hill_Mari-UT135,19,UT135,1,,,,
Hill_Mari-UT136,19,UT136,1,,,,
Hill_Mari-UT137,19,UT137,0,,,,
Hill_Mari-UT138,19,UT138,0,,,,
Hill_Mari-UT139,19,UT139,0,,,,
Hill_Mari-UT140,19,UT140,1,,,,
Hill_Mari-UT141,19,UT141,1,,,,
Hill_Mari-UT142,19,UT142,1,,,,
Hill_Mari-UT143,19,UT143,1,,,,
Hill_Mari-UT144,19,UT144,1,,,,
Hill_Mari-UT145,19,UT145,0,,,,
Hill_Mari-UT146,19,UT146,0,,,,
Hill_Mari-UT147,19,UT147,0,,,,
Hill_Mari-UT148,19,UT148,1,,,,
Hill_Mari-UT149,19,UT149,1,,,,
Hill_Mari-UT150,19,UT150,1,,,,
Hill_Mari-UT151,19,UT151,1,,,,
Hill_Mari-UT152,19,UT152,1,,,,
Hill_Mari-UT153,19,UT153,1,,,,
Hill_Mari-UT154,19,UT154,1,,,,
Hill_Mari-UT155,19,UT155,1,,,,
Hill_Mari-UT156,19,UT156,0,,,,
Hill_Mari-UT157,19,UT157,0,,,,
Hill_Mari-UT158,19,UT158,0,,,,
Hill_Mari-UT159,19,UT159,0,,,,
Hill_Mari-UT160,19,UT160,0,,,,
Hill_Mari-UT161,19,UT161,1,,,,
Hill_Mari-UT162,19,UT162,0,,,,
Hill_Mari-UT163,19,UT163,1,,,,
Hill_Mari-UT164,19,UT164,0,,,,
Hill_Mari-UT165,19,UT165,0,,,,
Hill_Mari-UT166,19,UT166,0,,,,
Hill_Mari-GB020,19,GB020,0,,,,
Hill_Mari-GB021,19,GB021,0,,,,
Hill_Mari-GB022,19,GB022,0,,,,
Hill_Mari-GB023,19,GB023,0,,,,
Hill_Mari-GB024,19,GB024,1,,,,
Hill_Mari-GB025,19,GB025,1,,,,
Hill_Mari-GB026,19,GB026,0,,,,
Hill_Mari-GB027,19,GB027,1,,,,
Hill_Mari-GB028,19,GB028,0,,,,
Hill_Mari-GB030,19,GB030,0,,,,
Hill_Mari-GB031,19,GB031,0,,,,
Hill_Mari-GB035,19,GB035,0,,,,
Hill_Mari-GB036,19,GB036,0,,,,
Hill_Mari-GB037,19,GB037,0,,,,
Hill_Mari-GB038,19,GB038,0,,,,
Hill_Mari-GB039,19,GB039,0,,,,
Hill_Mari-GB041,19,GB041,0,,,,
Hill_Mari-GB042,19,GB042,0,,,,
Hill_Mari-GB043,19,GB043,0,,,,
Hill_Mari-GB044,19,GB044,1,,,,
Hill_Mari-GB046,19,GB046,1,,,,
Hill_Mari-GB047,19,GB047,1,,,,
Hill_Mari-GB048,19,GB048,1,,,,
Hill_Mari-GB049,19,GB049,0,,,,
Hill_Mari-GB051,19,GB051,0,,,,
Hill_Mari-GB052,19,GB052,0,,,,
Hill_Mari-GB053,19,GB053,0,,,,
Hill_Mari-GB054,19,GB054,0,,,,
Hill_Mari-GB057,19,GB057,0,,,,
Hill_Mari-GB058,19,GB058,0,,,,
Hill_Mari-GB059,19,GB059,0,,,,
Hill_Mari-GB065,19,GB065,1,,,,
Hill_Mari-GB068,19,GB068,0,,,,
Hill_Mari-GB069,19,GB069,0,,,,
Hill_Mari-GB070,19,GB070,1,,,,
Hill_Mari-GB071,19,GB071,1,,,,
Hill_Mari-GB072,19,GB072,1,,,,
Hill_Mari-GB073,19,GB073,1,,,,
Hill_Mari-GB074,19,GB074,0,,,,
Hill_Mari-GB075,19,GB075,1,,,,
Hill_Mari-GB079,19,GB079,0,,,,
Hill_Mari-GB080,19,GB080,1,,,,
Hill_Mari-GB081,19,GB081,0,,,,
Hill_Mari-GB082,19,GB082,0,,,,
Hill_Mari-GB083,19,GB083,1,,,,
Hill_Mari-GB084,19,GB084,0,,,,
Hill_Mari-GB086,19,GB086,0,,,,
Hill_Mari-GB089,19,GB089,1,,,,
Hill_Mari-GB090,19,GB090,0,,,,
Hill_Mari-GB091,19,GB091,1,,,,
Hill_Mari-GB092,19,GB092,0,,,,
Hill_Mari-GB093,19,GB093,0,,,,
Hill_Mari-GB094,19,GB094,0,,,,
Hill_Mari-GB095,19,GB095,0,,,,
Hill_Mari-GB096,19,GB096,0,,,,
Hill_Mari-GB098,19,GB098,0,,,,
Hill_Mari-GB099,19,GB099,0,,,,
Hill_Mari-GB103,19,GB103,0,,,,
Hill_Mari-GB104,19,GB104,0,,,,
Hill_Mari-GB105,19,GB105,0,,,,
Hill_Mari-GB107,19,GB107,1,,,,
Hill_Mari-GB108,19,GB108,0,,,,
Hill_Mari-GB109,19,GB109,0,,,,
Hill_Mari-GB110,19,GB110,0,,,,
Hill_Mari-GB111,19,GB111,1,,,,
Hill_Mari-GB113,19,GB113,1,,,,
Hill_Mari-GB114,19,GB114,1,,,,
Hill_Mari-GB115,19,GB115,1,,,,
Hill_Mari-GB116,19,GB116,0,,,,
Hill_Mari-GB117,19,GB117,1,,,,
Hill_Mari-GB118,19,GB118,0,,,,
Hill_Mari-GB119,19,GB119,0,,,,
Hill_Mari-GB120,19,GB120,1,,,,
Hill_Mari-GB121,19,GB121,1,,,,
Hill_Mari-GB122,19,GB122,1,,,,
Hill_Mari-GB123,19,GB123,0,,,,
Hill_Mari-GB124,19,GB124,0,,,,
Hill_Mari-GB126,19,GB126,1,,,,
Hill_Mari-GB127,19,GB127,0,,,,
Hill_Mari-GB129,19,GB129,0,,,,
Hill_Mari-GB130,19,GB130,1,,,,
Hill_Mari-GB131,19,GB131,0,,,,
Hill_Mari-GB132,19,GB132,0,,,,
Hill_Mari-GB133,19,GB133,1,,,,
Hill_Mari-GB134,19,GB134,1,,,,
Hill_Mari-GB135,19,GB135,1,,,,
Hill_Mari-GB136,19,GB136,0,,,,
Hill_Mari-GB137,19,GB137,0,,,,
Hill_Mari-GB138,19,GB138,0,,,,
Hill_Mari-GB139,19,GB139,1,,,,
Hill_Mari-GB140,19,GB140,0,,,,
Hill_Mari-GB146,19,GB146,0,,,,
Hill_Mari-GB147,19,GB147,1,,,,
Hill_Mari-GB148,19,GB148,0,,,,
Hill_Mari-GB149,19,GB149,0,,,,
Hill_Mari-GB150,19,GB150,1,,,,
Hill_Mari-GB151,19,GB151,0,,,,
Hill_Mari-GB152,19,GB152,0,,,,
Hill_Mari-GB155,19,GB155,1,,,,
Hill_Mari-GB156,19,GB156,0,,,,
Hill_Mari-GB158,19,GB158,0,,,,
Hill_Mari-GB159,19,GB159,0,,,,
Hill_Mari-GB160,19,GB160,1,,,,
Hill_Mari-GB165,19,GB165,0,,,,
Hill_Mari-GB166,19,GB166,0,,,,
Hill_Mari-GB167,19,GB167,0,,,,
Hill_Mari-GB170,19,GB170,0,,,,
Hill_Mari-GB171,19,GB171,0,,,,
Hill_Mari-GB172,19,GB172,0,,,,
Hill_Mari-GB177,19,GB177,0,,,,
Hill_Mari-GB184,19,GB184,0,,,,
Hill_Mari-GB185,19,GB185,0,,,,
Hill_Mari-GB186,19,GB186,0,,,,
Hill_Mari-GB187,19,GB187,0,,,,
Hill_Mari-GB188,19,GB188,0,,,,
Hill_Mari-GB192,19,GB192,0,,,,
Hill_Mari-GB193,19,GB193,1,,,,
Hill_Mari-GB196,19,GB196,0,,,,
Hill_Mari-GB197,19,GB197,0,,,,
Hill_Mari-GB198,19,GB198,0,,,,
Hill_Mari-GB203,19,GB203,1,,,,
Hill_Mari-GB204,19,GB204,1,,,,
Hill_Mari-GB250,19,GB250,0,,,,
Hill_Mari-GB252,19,GB252,0,,,,
Hill_Mari-GB253,19,GB253,0,,,,
Hill_Mari-GB254,19,GB254,1,,,,
Hill_Mari-GB256,19,GB256,0,,,,
Hill_Mari-GB257,19,GB257,1,,,,
Hill_Mari-GB260,19,GB260,0,,,,
Hill_Mari-GB262,19,GB262,0,,,,
Hill_Mari-GB263,19,GB263,1,,,,
Hill_Mari-GB264,19,GB264,0,,,,
Hill_Mari-GB265,19,GB265,0,,,,
Hill_Mari-GB266,19,GB266,1,,,,
Hill_Mari-GB270,19,GB270,0,,,,
Hill_Mari-GB273,19,GB273,0,,,,
Hill_Mari-GB275,19,GB275,1,,,,
Hill_Mari-GB276,19,GB276,1,,,,
Hill_Mari-GB285,19,GB285,0,,,,
Hill_Mari-GB286,19,GB286,0,,,,
Hill_Mari-GB291,19,GB291,0,,,,
Hill_Mari-GB296,19,GB296,0,,,,
Hill_Mari-GB297,19,GB297,0,,,,
Hill_Mari-GB298,19,GB298,1,,,,
Hill_Mari-GB299,19,GB299,0,,,,
Hill_Mari-GB300,19,GB300,0,,,,
Hill_Mari-GB301,19,GB301,1,,,,
Hill_Mari-GB302,19,GB302,0,,,,
Hill_Mari-GB303,19,GB303,0,,,,
Hill_Mari-GB304,19,GB304,1,,,,
Hill_Mari-GB305,19,GB305,1,,,,
Hill_Mari-GB306,19,GB306,0,,,,
Hill_Mari-GB309,19,GB309,1,,,,
Hill_Mari-GB312,19,GB312,1,,,,
Hill_Mari-GB313,19,GB313,0,,,,
Hill_Mari-GB314,19,GB314,0,,,,
Hill_Mari-GB315,19,GB315,0,,,,
Hill_Mari-GB316,19,GB316,0,,,,
Hill_Mari-GB317,19,GB317,0,,,,
Hill_Mari-GB318,19,GB318,0,,,,
Hill_Mari-GB319,19,GB319,0,,,,
Hill_Mari-GB320,19,GB320,0,,,,
Hill_Mari-GB321,19,GB321,0,,,,
Hill_Mari-GB322,19,GB322,0,,,,
Hill_Mari-GB323,19,GB323,0,,,,
Hill_Mari-GB324,19,GB324,0,,,,
Hill_Mari-GB325,19,GB325,0,,,,
Hill_Mari-GB326,19,GB326,1,,,,
Hill_Mari-GB327,19,GB327,1,,,,
Hill_Mari-GB328,19,GB328,1,,,,
Hill_Mari-GB329,19,GB329,1,,,,
Hill_Mari-GB330,19,GB330,1,,,,
Hill_Mari-GB331,19,GB331,0,,,,
Hill_Mari-GB333,19,GB333,1,,,,
Hill_Mari-GB334,19,GB334,0,,,,
Hill_Mari-GB335,19,GB335,0,,,,
Hill_Mari-GB336,19,GB336,0,,,,
Hill_Mari-GB400,19,GB400,0,,,,
Hill_Mari-GB401,19,GB401,0,,,,
Hill_Mari-GB402,19,GB402,0,,,,
Hill_Mari-GB403,19,GB403,0,,,,
Hill_Mari-GB408,19,GB408,1,,,,
Hill_Mari-GB409,19,GB409,0,,,,
Hill_Mari-GB410,19,GB410,0,,,,
Hill_Mari-GB415,19,GB415,?,,,,
Hill_Mari-GB421,19,GB421,1,,,,
Hill_Mari-GB422,19,GB422,1,,,,
Hill_Mari-GB430,19,GB430,0,,,,
Hill_Mari-GB431,19,GB431,0,,,,
Hill_Mari-GB432,19,GB432,1,,,,
Hill_Mari-GB433,19,GB433,1,,,,
Hill_Mari-GB519,19,GB519,0,,,,
Hill_Mari-GB520,19,GB520,0,,,,
Hill_Mari-GB521,19,GB521,0,,,,
Hill_Mari-GB522,19,GB522,1,,,,
Hungarian-UT001,24,UT001,0,,,,
Hungarian-UT002,24,UT002,0,,,,
Hungarian-UT003,24,UT003,0,,,,
Hungarian-UT004,24,UT004,0,,,,
Hungarian-UT005,24,UT005,1,,,,
Hungarian-UT006,24,UT006,0,,,,
Hungarian-UT008,24,UT008,0,,,,
Hungarian-UT009,24,UT009,0,,,,
Hungarian-UT010,24,UT010,0,,,,
Hungarian-UT011,24,UT011,0,,,,
Hungarian-UT012,24,UT012,0,,,,
Hungarian-UT013,24,UT013,0,,,,
Hungarian-UT014,24,UT014,1,,,,
Hungarian-UT015,24,UT015,0,,,,
Hungarian-UT016,24,UT016,0,,,,
Hungarian-UT017,24,UT017,1,,,,
Hungarian-UT018,24,UT018,0,,,,
Hungarian-UT019,24,UT019,1,,,,
Hungarian-UT020,24,UT020,0,,,,
Hungarian-UT021,24,UT021,0,,,,
Hungarian-UT022,24,UT022,0,,,,
Hungarian-UT023,24,UT023,0,,,,
Hungarian-UT024,24,UT024,0,,,,
Hungarian-UT025,24,UT025,0,,,,
Hungarian-UT026,24,UT026,1,,,,
Hungarian-UT027,24,UT027,1,,,,
Hungarian-UT028,24,UT028,0,,,,
Hungarian-UT029,24,UT029,1,,,,
Hungarian-UT030,24,UT030,1,,,,
Hungarian-UT031,24,UT031,1,,,,
Hungarian-UT032,24,UT032,1,,,,
Hungarian-UT033,24,UT033,1,,,,
Hungarian-UT034,24,UT034,0,,,,
Hungarian-UT035,24,UT035,0,,,,
Hungarian-UT037,24,UT037,0,,,,
Hungarian-UT200,24,UT200,1,,,,
Hungarian-UT040,24,UT040,1,,,,
Hungarian-UT201,24,UT201,0,,,,
Hungarian-UT043,24,UT043,1,,,,
Hungarian-UT044,24,UT044,1,,,,
Hungarian-UT045,24,UT045,0,,,,
Hungarian-UT202,24,UT202,1,,,,
Hungarian-UT047,24,UT047,0,,,,
Hungarian-UT048,24,UT048,1,,,,
Hungarian-UT049,24,UT049,1,,,,
Hungarian-UT050,24,UT050,0,,,,
Hungarian-UT051,24,UT051,1,,,,
Hungarian-UT052,24,UT052,0,,,,
Hungarian-UT053,24,UT053,1,,,,
Hungarian-UT054,24,UT054,0,,,,
Hungarian-UT055,24,UT055,1,,,,
Hungarian-UT056,24,UT056,0,,,,
Hungarian-UT057,24,UT057,0,,,,
Hungarian-UT058,24,UT058,0,,,,
Hungarian-UT059,24,UT059,1,,,,
Hungarian-UT060,24,UT060,0,,,,
Hungarian-UT062,24,UT062,0,,,,
Hungarian-UT063,24,UT063,0,,,,
Hungarian-UT064,24,UT064,1,,,,
Hungarian-UT065,24,UT065,0,,,,
Hungarian-UT066,24,UT066,0,,,,
Hungarian-UT067,24,UT067,1,,,,
Hungarian-UT070,24,UT070,0,,,,
Hungarian-UT071,24,UT071,1,,,,
Hungarian-UT072,24,UT072,0,,,,
Hungarian-UT073,24,UT073,1,,,,
Hungarian-UT074,24,UT074,1,,,,
Hungarian-UT075,24,UT075,1,,,,
Hungarian-UT076,24,UT076,1,,,,
Hungarian-UT077,24,UT077,0,,,,
Hungarian-UT078,24,UT078,0,,,,
Hungarian-UT079,24,UT079,0,,,,
Hungarian-UT080,24,UT080,1,,,,
Hungarian-UT082,24,UT082,1,,,,
Hungarian-UT083,24,UT083,1,,,,
Hungarian-UT084,24,UT084,1,,,,
Hungarian-UT085,24,UT085,0,,,,
Hungarian-UT086,24,UT086,1,,,,
Hungarian-UT087,24,UT087,1,,,,
Hungarian-UT088,24,UT088,1,,,,
Hungarian-UT089,24,UT089,0,,,,
Hungarian-UT090,24,UT090,0,,,,
Hungarian-UT091,24,UT091,1,,,,
Hungarian-UT092,24,UT092,1,,,,
Hungarian-UT093,24,UT093,1,,,,
Hungarian-UT203,24,UT203,0,,,,
Hungarian-UT095,24,UT095,1,,,,
Hungarian-UT096,24,UT096,1,,,,
Hungarian-UT097,24,UT097,0,,,,
Hungarian-UT098,24,UT098,0,,,,
Hungarian-UT099,24,UT099,0,,,,
Hungarian-UT100,24,UT100,1,,,,
Hungarian-UT101,24,UT101,1,,,,
Hungarian-UT102,24,UT102,1,,,,
Hungarian-UT204,24,UT204,0,,,,
Hungarian-UT104,24,UT104,0,,,,
Hungarian-UT105,24,UT105,0,,,,
Hungarian-UT106,24,UT106,1,,,,
Hungarian-UT107,24,UT107,0,,,,
Hungarian-UT108,24,UT108,0,,,,
Hungarian-UT109,24,UT109,1,,,,
Hungarian-UT110,24,UT110,0,,,,
Hungarian-UT205,24,UT205,0,,,,
Hungarian-UT112,24,UT112,0,,,,
Hungarian-UT113,24,UT113,0,,,,
Hungarian-UT114,24,UT114,1,,,,
Hungarian-UT115,24,UT115,0,,,,
Hungarian-UT116,24,UT116,1,,,,
Hungarian-UT117,24,UT117,1,,,,
Hungarian-UT118,24,UT118,1,,,,
Hungarian-UT119,24,UT119,0,,,,
Hungarian-UT120,24,UT120,0,,,,
Hungarian-UT121,24,UT121,1,,,,
Hungarian-UT122,24,UT122,1,,,,
Hungarian-UT123,24,UT123,0,,,,
Hungarian-UT124,24,UT124,1,,,,
Hungarian-UT125,24,UT125,1,,,,
Hungarian-UT126,24,UT126,0,,,,
Hungarian-UT127,24,UT127,0,,,,
Hungarian-UT128,24,UT128,1,,,,
Hungarian-UT129,24,UT129,0,,,,
Hungarian-UT130,24,UT130,1,,,,
Hungarian-UT131,24,UT131,0,,,,
Hungarian-UT132,24,UT132,0,,,,
Hungarian-UT133,24,UT133,1,,,,
Hungarian-UT134,24,UT134,0,,,,
Hungarian-UT135,24,UT135,1,,,,
Hungarian-UT136,24,UT136,1,,,,
Hungarian-UT137,24,UT137,0,,,,
Hungarian-UT138,24,UT138,0,,,,
Hungarian-UT139,24,UT139,1,,,,
Hungarian-UT140,24,UT140,0,,,,
Hungarian-UT141,24,UT141,1,,,,
Hungarian-UT142,24,UT142,0,,,,
Hungarian-UT143,24,UT143,1,,,,
Hungarian-UT144,24,UT144,1,,,,
Hungarian-UT145,24,UT145,1,,,,
Hungarian-UT146,24,UT146,0,,,,
Hungarian-UT147,24,UT147,0,,,,
Hungarian-UT148,24,UT148,1,,,,
Hungarian-UT149,24,UT149,1,,,,
Hungarian-UT150,24,UT150,0,,,,
Hungarian-UT151,24,UT151,0,,,,
Hungarian-UT152,24,UT152,1,,,,
Hungarian-UT153,24,UT153,1,,,,
Hungarian-UT154,24,UT154,1,,,,
Hungarian-UT155,24,UT155,1,,,,
Hungarian-UT156,24,UT156,0,,,,
Hungarian-UT157,24,UT157,0,,,,
Hungarian-UT158,24,UT158,0,,,,
Hungarian-UT159,24,UT159,1,,,,
Hungarian-UT160,24,UT160,0,,,,
Hungarian-UT161,24,UT161,0,,,,
Hungarian-UT162,24,UT162,0,,,,
Hungarian-UT163,24,UT163,0,,,,
Hungarian-UT164,24,UT164,1,,,,
Hungarian-UT165,24,UT165,0,,,,
Hungarian-UT166,24,UT166,0,,,,
Hungarian-GB020,24,GB020,1,,,,
Hungarian-GB021,24,GB021,1,,,,
Hungarian-GB022,24,GB022,1,,,,
Hungarian-GB023,24,GB023,0,,,,
Hungarian-GB024,24,GB024,1,,,,
Hungarian-GB025,24,GB025,1,,,,
Hungarian-GB026,24,GB026,0,,,,
Hungarian-GB027,24,GB027,1,,,,
Hungarian-GB028,24,GB028,0,,,,
Hungarian-GB030,24,GB030,0,,,,
Hungarian-GB031,24,GB031,0,,,,
Hungarian-GB035,24,GB035,0,,,,
Hungarian-GB036,24,GB036,0,,,,
Hungarian-GB037,24,GB037,0,,,,
Hungarian-GB038,24,GB038,0,,,,
Hungarian-GB039,24,GB039,0,,,,
Hungarian-GB041,24,GB041,0,,,,
Hungarian-GB042,24,GB042,0,,,,
Hungarian-GB043,24,GB043,0,,,,
Hungarian-GB044,24,GB044,1,,,,
Hungarian-GB046,24,GB046,1,,,,
Hungarian-GB047,24,GB047,1,,,,
Hungarian-GB048,24,GB048,1,,,,
Hungarian-GB049,24,GB049,1,,,,
Hungarian-GB051,24,GB051,0,,,,
Hungarian-GB052,24,GB052,0,,,,
Hungarian-GB053,24,GB053,0,,,,
Hungarian-GB054,24,GB054,0,,,,
Hungarian-GB057,24,GB057,0,,,,
Hungarian-GB058,24,GB058,0,,,,
Hungarian-GB059,24,GB059,0,,,,
Hungarian-GB065,24,GB065,1,,,,
Hungarian-GB068,24,GB068,0,,,,
Hungarian-GB069,24,GB069,0,,,,
Hungarian-GB070,24,GB070,1,,,,
Hungarian-GB071,24,GB071,1,,,,
Hungarian-GB072,24,GB072,1,,,,
Hungarian-GB073,24,GB073,1,,,,
Hungarian-GB074,24,GB074,0,,,,
Hungarian-GB075,24,GB075,1,,,,
Hungarian-GB079,24,GB079,1,,,,
Hungarian-GB080,24,GB080,1,,,,
Hungarian-GB081,24,GB081,0,,,,
Hungarian-GB082,24,GB082,0,,,,
Hungarian-GB083,24,GB083,1,,,,
Hungarian-GB084,24,GB084,0,,,,
Hungarian-GB086,24,GB086,1,,,,
Hungarian-GB089,24,GB089,1,,,,
Hungarian-GB090,24,GB090,0,,,,
Hungarian-GB091,24,GB091,1,,,,
Hungarian-GB092,24,GB092,0,,,,
Hungarian-GB093,24,GB093,1,,,,
Hungarian-GB094,24,GB094,0,,,,
Hungarian-GB095,24,GB095,0,,,,
Hungarian-GB096,24,GB096,0,,,,
Hungarian-GB098,24,GB098,0,,,,
Hungarian-GB099,24,GB099,1,,,,
Hungarian-GB103,24,GB103,0,,,,
Hungarian-GB104,24,GB104,0,,,,
Hungarian-GB105,24,GB105,0,,,,
Hungarian-GB107,24,GB107,0,,,,
Hungarian-GB108,24,GB108,1,,,,
Hungarian-GB109,24,GB109,0,,,,
Hungarian-GB110,24,GB110,0,,,,
Hungarian-GB111,24,GB111,1,,,,
Hungarian-GB113,24,GB113,1,,,,
Hungarian-GB114,24,GB114,1,,,,
Hungarian-GB115,24,GB115,1,,,,
Hungarian-GB116,24,GB116,0,,,,
Hungarian-GB117,24,GB117,1,,,,
Hungarian-GB118,24,GB118,0,,,,
Hungarian-GB119,24,GB119,0,,,,
Hungarian-GB120,24,GB120,0,,,,
Hungarian-GB121,24,GB121,1,,,,
Hungarian-GB122,24,GB122,0,,,,
Hungarian-GB123,24,GB123,1,,,,
Hungarian-GB124,24,GB124,0,,,,
Hungarian-GB126,24,GB126,1,,,,
Hungarian-GB127,24,GB127,0,,,,
Hungarian-GB129,24,GB129,0,,,,
Hungarian-GB130,24,GB130,1,,,,
Hungarian-GB131,24,GB131,0,,,,
Hungarian-GB132,24,GB132,1,,,,
Hungarian-GB133,24,GB133,1,,,,
Hungarian-GB134,24,GB134,1,,,,
Hungarian-GB135,24,GB135,1,,,,
Hungarian-GB136,24,GB136,0,,,,
Hungarian-GB137,24,GB137,0,,,,
Hungarian-GB138,24,GB138,0,,,,
Hungarian-GB139,24,GB139,1,,,,
Hungarian-GB140,24,GB140,0,,,,
Hungarian-GB146,24,GB146,0,,,,
Hungarian-GB147,24,GB147,1,,,,
Hungarian-GB148,24,GB148,0,,,,
Hungarian-GB149,24,GB149,0,,,,
Hungarian-GB150,24,GB150,0,,,,
Hungarian-GB151,24,GB151,0,,,,
Hungarian-GB152,24,GB152,0,,,,
Hungarian-GB155,24,GB155,1,,,,
Hungarian-GB156,24,GB156,0,,,,
Hungarian-GB158,24,GB158,0,,,,
Hungarian-GB159,24,GB159,0,,,,
Hungarian-GB160,24,GB160,1,,,,
Hungarian-GB165,24,GB165,0,,,,
Hungarian-GB166,24,GB166,0,,,,
Hungarian-GB167,24,GB167,0,,,,
Hungarian-GB170,24,GB170,0,,,,
Hungarian-GB171,24,GB171,0,,,,
Hungarian-GB172,24,GB172,0,,,,
Hungarian-GB177,24,GB177,0,,,,
Hungarian-GB184,24,GB184,0,,,,
Hungarian-GB185,24,GB185,1,,,,
Hungarian-GB186,24,GB186,0,,,,
Hungarian-GB187,24,GB187,1,,,,
Hungarian-GB188,24,GB188,0,,,,
Hungarian-GB192,24,GB192,0,,,,
Hungarian-GB193,24,GB193,1,,,,
Hungarian-GB196,24,GB196,0,,,,
Hungarian-GB197,24,GB197,0,,,,
Hungarian-GB198,24,GB198,0,,,,
Hungarian-GB203,24,GB203,1,,,,
Hungarian-GB204,24,GB204,1,,,,
Hungarian-GB250,24,GB250,0,,,,
Hungarian-GB252,24,GB252,0,,,,
Hungarian-GB253,24,GB253,1,,,,
Hungarian-GB254,24,GB254,0,,,,
Hungarian-GB256,24,GB256,0,,,,
Hungarian-GB257,24,GB257,1,,,,
Hungarian-GB260,24,GB260,0,,,,
Hungarian-GB262,24,GB262,0,,,,
Hungarian-GB263,24,GB263,0,,,,
Hungarian-GB264,24,GB264,0,,,,
Hungarian-GB265,24,GB265,0,,,,
Hungarian-GB266,24,GB266,1,,,,
Hungarian-GB270,24,GB270,0,,,,
Hungarian-GB273,24,GB273,1,,,,
Hungarian-GB275,24,GB275,1,,,,
Hungarian-GB276,24,GB276,0,,,,
Hungarian-GB285,24,GB285,0,,,,
Hungarian-GB286,24,GB286,1,,,,
Hungarian-GB291,24,GB291,0,,,,
Hungarian-GB296,24,GB296,0,,,,
Hungarian-GB297,24,GB297,0,,,,
Hungarian-GB298,24,GB298,0,,,,
Hungarian-GB299,24,GB299,1,,,,
Hungarian-GB300,24,GB300,0,,,,
Hungarian-GB301,24,GB301,1,,,,
Hungarian-GB302,24,GB302,1,,,,
Hungarian-GB303,24,GB303,0,,,,
Hungarian-GB304,24,GB304,1,,,,
Hungarian-GB305,24,GB305,1,,,,
Hungarian-GB306,24,GB306,0,,,,
Hungarian-GB309,24,GB309,0,,,,
Hungarian-GB312,24,GB312,1,,,,
Hungarian-GB313,24,GB313,1,,,,
Hungarian-GB314,24,GB314,0,,,,
Hungarian-GB315,24,GB315,0,,,,
Hungarian-GB316,24,GB316,0,,,,
Hungarian-GB317,24,GB317,0,,,,
Hungarian-GB318,24,GB318,0,,,,
Hungarian-GB319,24,GB319,0,,,,
Hungarian-GB320,24,GB320,0,,,,
Hungarian-GB321,24,GB321,0,,,,
Hungarian-GB322,24,GB322,0,,,,
Hungarian-GB323,24,GB323,0,,,,
Hungarian-GB324,24,GB324,0,,,,
